Id,SalePrice
2049,144709.9381243453
2050,177384.1420215985
2051,103203.93416100809
2052,120576.68449155433
2053,151035.35469077976
2054,91779.78836487811
2055,152638.012642315
2056,138276.19360997266
2057,111830.77951778889
2058,218797.5390293285
2059,132521.5254800864
2060,175023.18652030203
2061,173632.74912205848
2062,128274.77188006698
2063,116199.93070190083
2064,140127.87246998682
2065,116108.33358197875
2066,158178.56034026833
2067,113049.55042773804
2068,147628.77131045677
2069,86102.32416247624
2070,116438.01174442231
2071,92604.78110817107
2072,138800.74100220282
2073,132485.30199051564
2074,186267.0701268128
2075,150561.16119333502
2076,115192.50504028714
2077,153186.1595200391
2078,122629.29247257447
2079,136991.01630835343
2080,120650.28055739199
2081,127381.36133540816
2082,121323.63907051095
2083,146850.34435581628
2084,108020.0775027778
2085,116950.55615994157
2086,110385.52969188958
2087,124154.91199384624
2088,94332.20478066884
2089,76297.01398397659
2090,125585.46498202249
2091,114166.07788864413
2092,122043.31529726465
2093,110463.84598548597
2094,107415.73865855824
2095,156443.25219355256
2096,81901.70978054499
2097,95921.42797848336
2098,151385.64096841458
2099,51963.517168059356
2100,73726.77842703775
2101,112303.1211083485
2102,128898.58969793469
2103,104063.23806153028
2104,137938.58763721303
2105,125502.48544616645
2106,65113.06199705592
2107,191623.66934784027
2108,115171.73483057831
2109,109660.81655269988
2110,128219.15696963758
2111,138923.1461803714
2112,134984.2997146544
2113,122662.61183738045
2114,119737.0965648475
2115,164623.3336084176
2116,116497.8745044029
2117,152382.49518221722
2118,126846.38833606055
2119,115671.97686055151
2120,111344.56589841886
2121,105013.22332706627
2122,114795.52245510707
2123,85962.9980609761
2124,153587.25011963665
2125,124183.89982657331
2126,142757.62147176385
2127,165733.42279915453
2128,121946.49288978547
2129,89268.47386334855
2130,136316.7174079052
2131,142873.20907052775
2132,112471.74620438642
2133,120370.24874630045
2134,118875.1577731797
2135,93554.59888810103
2136,76230.80814892301
2137,103703.37190845913
2138,134174.79342301036
2139,150504.0530691995
2140,139345.35703305533
2141,159776.2839448129
2142,128049.27160879526
2143,145192.17993288167
2144,122980.41395320538
2145,139040.66399207103
2146,170102.15913512133
2147,137586.32251551698
2148,134972.33662482403
2149,150773.6738954022
2150,238442.3773327399
2151,112966.14577270528
2152,177633.40734139472
2153,159556.44925504611
2154,104104.0780416824
2155,147768.38227286833
2156,252303.03771496704
2157,228737.41202346643
2158,235937.83722560448
2159,208172.97794822662
2160,179910.75004382778
2161,240991.8923749151
2162,402936.1853145032
2163,358287.2273932869
2164,253794.46157673656
2165,202390.15900855037
2166,156894.6165502154
2167,223734.09464944605
2168,196368.39956286817
2169,197154.4413248724
2170,215852.98877856735
2171,154108.5416616626
2172,131808.99685123414
2173,166339.34426132383
2174,225760.86625195883
2175,294940.825025395
2176,318225.5925599187
2177,239275.6055045691
2178,211701.88354875427
2179,136093.78630731514
2180,219666.52224603458
2181,191184.54620241476
2182,225501.98480810501
2183,188842.63568337573
2184,119097.50785561344
2185,128995.65953465767
2186,148854.47292489285
2187,154239.83223832597
2188,156833.94918031926
2189,242200.49844723908
2190,80342.96562895113
2191,80952.72257573456
2192,89261.48375784719
2193,108956.25630764179
2194,106216.87653834984
2195,107937.71112035542
2196,101599.15786276975
2197,120735.30112537494
2198,160800.8014349064
2199,182542.96761030942
2200,146563.36166638113
2201,140863.15622575668
2202,216185.0894772475
2203,132913.75267881146
2204,177766.5239638724
2205,118787.44193175214
2206,134373.5940104154
2207,213797.3396275773
2208,262910.1261361827
2209,245369.7957542431
2210,120566.75135461822
2211,114227.36288132178
2212,119166.27050073117
2213,106101.41858417663
2214,130951.53406375693
2215,98973.70058240488
2216,144949.1895360828
2217,60346.197699494696
2218,76865.03276465146
2219,70711.54173916466
2220,70115.98342051021
2221,313593.69114900415
2222,278433.0464592584
2223,293938.800034244
2224,214772.3326874819
2225,119769.39770719396
2226,185631.5763431688
2227,195814.87289762095
2228,269811.25416744855
2229,252481.30506661985
2230,150067.57309761335
2231,210710.44753015233
2232,182019.2121768048
2233,180293.92715774535
2234,240339.59531080295
2235,219334.61196348676
2236,261646.70132204864
2237,323846.0988303183
2238,200532.94546565428
2239,110953.93083219725
2240,156989.4711748048
2241,155799.6544677859
2242,123731.67614394943
2243,130424.37745791151
2244,104192.42306054677
2245,101449.39994267843
2246,144665.15742439963
2247,112488.15192166394
2248,123562.94844979653
2249,119611.00876970112
2250,130281.94812023938
2251,103371.91374543567
2252,178374.80852816286
2253,152773.61724585205
2254,174311.808601571
2255,185394.1990849183
2256,175743.0993493271
2257,202891.12329622355
2258,159507.0027447438
2259,174778.41864033754
2260,150517.1843221899
2261,192539.49059697628
2262,210073.11971207242
2263,369003.87862408144
2264,496986.46482773474
2265,168347.2677241198
2266,304672.47242160316
2267,372998.0898622756
2268,423222.47001518466
2269,150024.9176834989
2270,198579.0603750543
2271,216508.6708604524
2272,198487.22013024735
2273,163160.88369462188
2274,179900.81053163996
2275,162665.96649473935
2276,192061.6755549435
2277,186274.94608110085
2278,146873.48896166493
2279,124461.2773481241
2280,120197.34078015393
2281,168791.12383100152
2282,191557.14876070133
2283,108690.89114837792
2284,113844.75866587312
2285,139635.53378112995
2286,122096.09891186054
2287,369056.52108808956
2288,272434.69394659624
2289,378107.6120590167
2290,471421.6950725344
2291,326922.06152773637
2292,450238.8824289157
2293,483905.34903821757
2294,416083.487690296
2295,477386.77033440885
2296,294152.71017943806
2297,341941.93717332307
2298,349499.8351388419
2299,361824.9841136947
2300,325706.9610005221
2301,305370.9166276738
2302,246895.0110729471
2303,240787.09245388812
2304,253248.86394983841
2305,189595.29798675314
2306,184567.75860233122
2307,193935.79793662307
2308,226248.34325633798
2309,282444.3523461272
2310,210651.0523116586
2311,195769.29357989525
2312,175458.29157934475
2313,170223.33398253203
2314,173999.15219314487
2315,178490.17234483588
2316,191443.34834057462
2317,187293.5937950751
2318,177697.3701007151
2319,182629.25864295947
2320,185653.07033543303
2321,239388.09097521027
2322,176780.04763587678
2323,193233.15620526756
2324,179452.90649629437
2325,214728.15887345982
2326,173571.5907929427
2327,202646.49579811198
2328,222179.25840290767
2329,192339.79451067455
2330,181790.972331308
2331,357881.13538053376
2332,393082.9171207571
2333,319548.5394151628
2334,248400.50878127146
2335,280641.069273349
2336,310641.78258017806
2337,196173.75024357226
2338,269995.99983726564
2339,217440.32283450762
2340,400083.0600220652
2341,213377.32146072845
2342,230701.8342282833
2343,225585.0612897041
2344,212873.1945037385
2345,239543.5447302912
2346,215775.82002082403
2347,198404.04561774316
2348,246132.60178761568
2349,178976.19123114066
2350,312416.7660985793
2351,259290.67784202748
2352,250138.66051625612
2353,243591.94259544314
2354,139633.94730589696
2355,144753.7495425959
2356,151295.14172585477
2357,190445.6076244591
2358,197752.1309234083
2359,135862.08186232863
2360,113490.85350572066
2361,147208.1956951907
2362,264389.6358418489
2363,138213.41654554792
2364,154259.26156173905
2365,219354.67829361538
2366,189362.2061728489
2367,222598.0320792663
2368,214418.59164483857
2369,220287.88567139025
2370,165490.49460361322
2371,163965.14526592864
2372,189709.65235204322
2373,283219.03645776946
2374,326389.8989017854
2375,252813.43973610038
2376,286422.8313474728
2377,350712.1924166748
2378,145363.3074777458
2379,198189.08308572753
2380,150380.7993036441
2381,167984.55880744295
2382,207562.0628717775
2383,203422.44733515786
2384,246477.43359673675
2385,162898.9827711483
2386,131726.09607085204
2387,133347.21962244657
2388,101568.49575611111
2389,117208.99443248291
2390,147225.30286728177
2391,145190.8506134044
2392,114182.79796720254
2393,170492.1145270314
2394,142721.98803521303
2395,208730.69673085932
2396,141026.12902097518
2397,223708.06904027343
2398,128979.92212518965
2399,62837.592519589845
2400,62971.41496089951
2401,119239.0912955905
2402,137408.29576554752
2403,146984.92555371544
2404,151079.7731317502
2405,155931.29444072713
2406,139404.94844720204
2407,124889.41367599883
2408,150851.32108158295
2409,119426.38280299198
2410,168574.19565997797
2411,114132.19676291436
2412,156157.17908099017
2413,129829.11283000036
2414,158353.19142979407
2415,132745.2368396832
2416,126404.57665315461
2417,134068.58877047815
2418,130955.87407618613
2419,128194.74795691847
2420,123237.69520358628
2421,150350.9446653275
2422,107822.72492995307
2423,116914.617104044
2424,162647.61373248545
2425,184807.57996237438
2426,132856.52590762876
2427,132130.71407153766
2428,181309.9726336293
2429,111894.33987927495
2430,133008.9651864139
2431,107336.79584598907
2432,146637.0152007162
2433,143036.06567106774
2434,134933.62022192
2435,148099.10714162161
2436,106511.23183029765
2437,103999.44246905296
2438,123166.28258873062
2439,104282.32590255613
2440,122789.82371434706
2441,90029.17930407338
2442,95367.06366096153
2443,124791.0072113131
2444,133270.43206023698
2445,88655.27923388444
2446,137485.92486613896
2447,180518.4305569284
2448,127468.4914479703
2449,111751.92732472812
2450,153026.9608355713
2451,120040.49211450164
2452,188834.24095664322
2453,95853.16557896703
2454,121084.44824433913
2455,117859.96536589865
2456,137876.39775180517
2457,137009.49863712714
2458,131572.3362753081
2459,111054.2892634084
2460,136244.22723124185
2461,126438.97345599208
2462,138729.19323200383
2463,124394.6231097555
2464,179858.43865079668
2465,139209.38581908515
2466,113229.16062404773
2467,129976.0914681175
2468,81742.91155026255
2469,82189.26432925306
2470,192497.9649462722
2471,216322.86857679425
2472,162272.47362979362
2473,112905.70572127622
2474,75860.38807627307
2475,219373.76046160856
2476,115026.71861546389
2477,128481.10415580285
2478,154124.9574503101
2479,104734.14335840209
2480,153949.94721008232
2481,120807.25723763232
2482,127634.2411087494
2483,109654.31167323975
2484,119891.13235818416
2485,126657.23308720108
2486,149240.18219945172
2487,165123.5887933136
2488,168718.33544604815
2489,149369.8703567741
2490,147970.6598562894
2491,92217.98067182153
2492,191264.97694740415
2493,153782.401210688
2494,148127.37919504973
2495,83867.69333782658
2496,231254.8523093309
2497,158613.31608951735
2498,108518.89589860305
2499,86383.50893719752
2500,127743.27880440098
2501,140622.3970856242
2502,150976.2810651095
2503,96124.77007186001
2504,186927.96929966516
2505,224468.23123588145
2506,255683.4502533934
2507,291048.73806329805
2508,256365.65332609735
2509,217739.16268848078
2510,221265.98977175314
2511,173425.407139634
2512,209396.56688489224
2513,221942.75151211536
2514,250134.9656165918
2515,151142.66962904253
2516,174771.1656578893
2517,148097.81391231882
2518,156487.16170910778
2519,235882.29313121006
2520,218665.46403008935
2521,186358.2741732408
2522,222532.7037303617
2523,117432.92918968698
2524,136637.4449508734
2525,149668.77279719737
2526,137112.06534888293
2527,115290.38846601146
2528,127704.43158228014
2529,132465.41833192186
2530,125174.87588134807
2531,260780.56725918993
2532,226167.54916294562
2533,192961.5550850412
2534,236997.47861014074
2535,300361.8952420585
2536,239635.5217161715
2537,244953.31374104464
2538,184603.93971060033
2539,188641.24712680752
2540,178512.44280228723
2541,180554.0120146263
2542,162120.108575845
2543,122541.98678829889
2544,118534.91781374982
2545,136577.89345623052
2546,126781.20088104975
2547,136433.4334805739
2548,149575.23062488087
2549,161007.19706680518
2550,802070.7254656584
2551,141197.25711213343
2552,129102.53901340012
2553,78354.65800939017
2554,97148.60464890001
2555,121948.61489604517
2556,99956.12974449822
2557,106374.56981727752
2558,142379.4315952175
2559,138821.77342537633
2560,149629.1386080295
2561,142333.2434731767
2562,135567.8178112105
2563,148945.45874942085
2564,200155.44183582935
2565,136987.1245627123
2566,155410.79270140317
2567,134143.98804048166
2568,198059.52050511522
2569,224817.30237700744
2570,117618.10378731362
2571,190945.12846855173
2572,154927.55403595336
2573,233498.7557128013
2574,279035.4734317041
2575,133948.01764104044
2576,116946.50134421785
2577,149054.36273203115
2578,81437.8489229515
2579,65953.24729873387
2580,97282.2230733114
2581,104663.70309999184
2582,106576.61111671913
2583,285415.34490934643
2584,178092.83077142935
2585,183210.10527290145
2586,222712.98787828055
2587,200369.36010359848
2588,137929.34753324545
2589,152026.33906939396
2590,205381.33519657204
2591,210867.3334725858
2592,213194.513028126
2593,252498.30083237714
2594,185197.393392158
2595,201953.93529036827
2596,292314.9622635679
2597,185268.9410496713
2598,282523.23838636815
2599,344279.00201712654
2600,152549.7936764779
2601,143585.5476507593
2602,82988.57951501424
2603,91742.94787208128
2604,90228.53177110072
2605,82090.53826997914
2606,147005.79432549913
2607,201702.93651987484
2608,194000.2822720827
2609,171925.6316654251
2610,113837.89610064207
2611,117911.83332024947
2612,161166.7596630563
2613,130130.45474292441
2614,124623.14161930699
2615,153663.2952230868
2616,144219.3756914697
2617,187300.49829885951
2618,200368.2128874777
2619,202474.64983417533
2620,187670.8280988112
2621,175997.6624083153
2622,182561.33597668604
2623,240608.2604573169
2624,317582.86181102257
2625,303054.4399029199
2626,173031.50774998992
2627,162563.13688505263
2628,481316.0753847832
2629,491814.3355215868
2630,372202.90646303474
2631,499809.2265322532
2632,407878.94453436416
2633,309153.9132863219
2634,439075.9151607903
2635,158733.71254882842
2636,176847.52565064884
2637,183334.54547041503
2638,253929.66112334654
2639,184304.33055887232
2640,153659.94051920448
2641,102523.67549420806
2642,195326.55212926975
2643,104672.55024176974
2644,123525.51826578057
2645,111192.0708110243
2646,96542.18635537162
2647,103952.97985107148
2648,141234.54662079492
2649,151435.92885697537
2650,132476.99383509508
2651,139034.03782931875
2652,420798.93835826154
2653,248623.76885658418
2654,251027.46379137097
2655,415456.1717486154
2656,320687.7913821069
2657,360537.1199180111
2658,306820.6258873302
2659,303216.4168139425
2660,372486.3297179298
2661,353985.33640122536
2662,374032.67993591586
2663,294906.81446770305
2664,273529.58314000454
2665,327580.71796577383
2666,284990.5299231203
2667,167684.23651875698
2668,179280.93920754624
2669,179511.84699789906
2670,273540.793641394
2671,186382.59359524748
2672,194013.27519117948
2673,199748.7415783957
2674,196624.95163799106
2675,174150.70628934723
2676,190505.3041103312
2677,199112.40915517526
2678,241836.94101126152
2679,270876.62165530346
2680,284396.3387425265
2681,401749.77879159455
2682,316004.87744842866
2683,500308.82578643656
2684,319178.6875395369
2685,320304.82765472995
2686,253650.75371548178
2687,313221.116372525
2688,213774.4048699464
2689,206815.03801282478
2690,443001.1025587022
2691,187783.0960076248
2692,139451.95390377348
2693,199432.82778284964
2694,137441.6341902674
2695,193082.25433379321
2696,183475.76205620318
2697,189234.61642550625
2698,190312.9808185812
2699,173565.7989984239
2700,158386.1907890145
2701,150753.4313568261
2702,111426.37240332186
2703,129625.17770875897
2704,139250.56480303334
2705,113596.07143833286
2706,110302.35609645309
2707,123010.38741776827
2708,132611.43668421352
2709,106834.6727169725
2710,128298.56936532269
2711,283038.09226972563
2712,389443.8653893927
2713,170019.5824843236
2714,149236.14801844247
2715,170688.62113399975
2716,143865.50406157618
2717,190974.4026001497
2718,221177.64201745854
2719,156181.38776797586
2720,172577.58008435392
2721,131932.24506933428
2722,158402.83505769155
2723,138706.5703078678
2724,127742.21836530513
2725,130039.94435733784
2726,149893.59260099466
2727,172939.13261655724
2728,179455.30914550475
2729,151873.99771334548
2730,149249.16262016285
2731,132566.9643102647
2732,133227.46024806506
2733,156579.7752429402
2734,140929.17628104295
